GSM,425,1,15100,32063,0,34.853439331055,32.32795715332,1000,6,1,1254453329,1254453329,0
GSM,425,1,15100,64714,0,34.854126,32.327042,1000,6,1,1254453279,1254453279,0
GSM,425,1,15100,32062,0,34.853439331055,32.32795715332,1000,2,1,1254453329,1254453329,0
GSM,425,1,15000,30062,0,34.870771,32.30176,1464,79,1,1254452897,1254452897,0
GSM,425,1,15100,64901,0,34.871211,32.297287,3575,135,1,1254576166,1254576166,0
GSM,425,1,15100,30421,0,34.871583,32.308179,1444,184,1,1254576166,1254576166,0
GSM,425,1,15100,64904,0,34.870073,32.301374,2370,98,1,1254576166,1254576166,0
GSM,425,1,15100,34165,0,34.865909,32.289999,1817,25,1,1254452696,1254452696,0
GSM,425,1,15100,30422,0,34.869752,32.299794,3492,132,1,1254576190,1254576190,0
GSM,425,1,15100,30062,0,34.86981,32.300564,1677,38,1,1254452917,1254452917,0
GSM,425,1,15000,30063,0,34.875749,32.302797,1000,53,1,1254452716,1254452716,0
GSM,425,1,15100,9015,0,34.869951,32.317629,4531,171,1,1254650558,1254650558,0
GSM,425,1,15100,9013,0,34.869934,32.318405,1539,90,1,1254650558,1254650558,0
GSM,425,1,15100,9016,0,34.868576,32.309372,1318,45,1,1254452897,1254452897,0
GSM,425,1,15000,32192,0,34.873931,32.310968,1012,89,1,1254576045,1254576045,0
GSM,425,1,15100,30427,0,34.861937,32.309675,1344,16,1,1254576035,1254576035,0
GSM,425,1,15100,34164,0,34.870262,32.298317,2091,84,1,1254576166,1254576166,0
GSM,425,1,15000,30422,0,34.86933,32.311085,1000,7,1,1254452866,1254452866,0
GSM,425,1,15100,9018,0,34.868618,32.318778,1526,38,1,1254452897,1254452897,0
GSM,425,1,15000,30421,0,34.874519,32.315941,1784,20,1,1254452897,1254452897,0
GSM,425,1,15100,30423,0,34.868814,32.300525,1693,41,1,1254576166,1254576166,0
GSM,425,1,15100,61034,0,34.85481262207,32.308731079102,1000,1,1,1254452917,1254452917,0
GSM,425,1,15100,64907,0,34.868053,32.293695,2664,39,1,1254452967,1254452967,0
GSM,425,1,15100,30172,0,34.854469,32.312508,1000,4,1,1254452967,1254452967,0
GSM,425,1,15100,30171,0,34.860398,32.315232,1642,15,1,1254453037,1254453037,0
GSM,425,1,15100,31212,0,34.858344,32.317265,1247,14,1,1254453047,1254453047,0
GSM,425,1,7520,32261,0,34.908276,32.359353,3085,29,1,1254365032,1254365032,0
GSM,425,1,7520,62781,0,34.90777,32.358341,1089,16,1,1254364992,1254364992,0
GSM,425,1,7520,2101,0,34.904952,32.366409,4887,47,1,1254363047,1254363047,0
GSM,425,1,7520,32262,0,34.908096,32.350424,2205,25,1,1254365071,1254365071,0
GSM,425,1,7520,44062,0,34.907608,32.367986,2762,27,1,1254364942,1254364942,0
GSM,425,1,7520,62787,0,34.907787,32.36562,3024,40,1,1254364992,1254364992,0
GSM,425,1,7520,32271,0,34.908588,32.365325,2275,19,1,1254362877,1254362877,0
GSM,425,1,7520,44061,0,34.905625,32.387484,2546,26,1,1254364830,1254364830,0
GSM,425,1,7520,44063,0,34.905218,32.388789,2400,27,1,1254364841,1254364841,0
GSM,425,1,7520,44066,0,34.905487,32.387997,4016,50,1,1254364942,1254364942,0
GSM,425,1,7520,9021,0,34.877422,32.389168,2704,28,1,1254575384,1254575384,0
GSM,425,1,7520,9032,0,34.902992,32.398853,1284,24,1,1254364751,1254364751,0
GSM,425,1,7520,9031,0,34.903997,32.405624,2545,27,1,1254364731,1254364731,0
GSM,425,1,7520,9033,0,34.90389,32.406235,2006,19,1,1254364671,1254364671,0
GSM,425,1,7520,42482,0,34.905128,32.411423,2572,36,1,1254364751,1254364751,0
GSM,425,1,7520,9037,0,34.886932,32.412415,3014,18,1,1254575244,1254575244,0
GSM,425,1,7520,42634,0,34.881958,32.408295,4559,56,1,1254575394,1254575394,0
GSM,425,1,7520,42483,0,34.903844,32.410406,2145,27,1,1254364741,1254364741,0
GSM,425,1,15100,32195,0,34.869232,32.293919,1919,14,1,1254366821,1254366821,0
GSM,425,1,15100,64903,0,34.867297,32.2837,1693,22,1,1254366862,1254366862,0
GSM,425,1,15000,32195,0,34.87518,32.310414,3507,71,1,1254576066,1254576066,0
GSM,425,1,15100,64902,0,34.869232,32.288818,1850,14,1,1254366842,1254366842,0
GSM,425,1,15100,8061,0,34.86351,32.274857,1000,3,1,1254366842,1254366842,0
GSM,425,1,15100,35381,0,34.861091,32.273026,1000,7,1,1254366871,1254366871,0
GSM,425,1,15100,35382,0,34.858704,32.266617,1045,18,1,1254367002,1254367002,0
GSM,425,1,15100,31701,0,34.85994,32.262131,1000,15,1,1254367032,1254367032,0
GSM,425,1,15100,35386,0,34.858344,32.269985,1713,14,1,1254366972,1254366972,0
GSM,425,1,15100,31703,0,34.859717,32.261451,1057,14,1,1254367042,1254367042,0
GSM,425,1,15100,35384,0,34.859619,32.268219,1190,4,1,1254366901,1254366901,0
GSM,425,1,15100,8071,0,34.848535,32.267435,1244,14,1,1254366932,1254366932,0
GSM,425,1,15100,8072,0,34.849819,32.248556,2304,11,1,1254367112,1254367112,0
GSM,425,1,15100,35388,0,34.857422,32.275909,1416,10,1,1254366912,1254366912,0
GSM,425,1,15100,35385,0,34.855499,32.267189,1114,12,1,1254367002,1254367002,0
GSM,425,1,15100,8074,0,34.853577,32.265061,1207,10,1,1254367002,1254367002,0
GSM,425,1,15100,32186,0,34.860305786133,32.263412475586,1000,2,1,1254366942,1254366942,0
GSM,425,1,15100,8062,0,34.858933,32.27315,1541,11,1,1254367002,1254367002,0
GSM,425,1,15100,31702,0,34.854812,32.247276,1318,8,1,1254367102,1254367102,0
GSM,425,1,15000,65043,0,34.855637,32.24968,1000,5,1,1254367072,1254367072,0
GSM,425,1,15100,37222,0,34.853592,32.244186,1286,9,1,1254367112,1254367112,0
GSM,425,1,1100,35382,0,34.856185913086,32.252426147461,1000,1,1,1254367042,1254367042,0
GSM,425,1,15100,37223,0,34.820198,32.159884,10543,80,1,1254367873,1254367873,0
GSM,425,1,15100,37221,0,34.855499,32.248993,1000,2,1,1254367061,1254367061,0
GSM,425,1,15100,65312,0,34.843827,32.255173,1313,3,1,1254367052,1254367052,0
GSM,425,1,15000,65042,0,34.852753,32.242813,1000,2,1,1254367082,1254367082,0
GSM,425,1,4300,37221,0,34.849549,32.242813,2470,6,1,1254367112,1254367112,0
GSM,425,1,15100,37226,0,34.842148,32.253876,2396,18,1,1254367112,1254367112,0
GSM,425,1,7520,5573,0,34.914695,32.434098,1129,76,1,1254364561,1254364561,0
GSM,425,1,7520,42487,0,34.911407,32.430846,1900,38,1,1254364611,1254364611,0
GSM,425,1,7520,42488,0,34.91066,32.430634,1895,30,1,1254364541,1254364541,0
GSM,425,1,7520,44615,0,34.908246,32.425336,2183,22,1,1254364651,1254364651,0
GSM,425,1,7520,5572,0,34.915472,32.43437,1071,82,1,1254364521,1254364521,0
GSM,425,1,7520,5576,0,34.907431,32.433099,2650,57,1,1254364571,1254364571,0
GSM,425,1,7520,44612,0,34.911787,32.432043,3618,82,1,1254364641,1254364641,0
GSM,425,1,7520,44261,0,34.896744,32.434433,1480,15,1,1254575084,1254575084,0
GSM,425,1,7520,44616,0,34.894442,32.438671,2972,21,1,1254575144,1254575144,0
GSM,425,1,7520,5552,0,34.896363,32.443505,4189,43,1,1254575184,1254575184,0
GSM,425,1,7520,5595,0,34.916291,32.434244,1679,43,1,1254364581,1254364581,0
GSM,425,1,7520,42484,0,34.905624389648,32.418594360352,1000,1,1,1254364591,1254364591,0
GSM,425,1,7520,44064,0,34.905386,32.382172,2521,23,1,1254364921,1254364921,0
GSM,425,1,7520,9022,0,34.905874,32.383388,1449,11,1,1254364841,1254364841,0
GSM,425,1,7520,44065,0,34.90739,32.364971,2456,21,1,1254364992,1254364992,0
GSM,425,1,7610,40731,0,35.245577,32.796781,5201,75,1,1254572229,1254572229,0
GSM,425,1,7610,18943,0,35.242648,32.814385,3052,34,1,1254572259,1254572259,0
GSM,425,1,7610,48332,0,35.250026,32.807628,1000,14,1,1254572189,1254572189,0
GSM,425,1,7610,18201,0,35.250625,32.793045,1952,27,1,1254572329,1254572329,0
GSM,425,1,7610,40733,0,35.242888,32.809117,2632,92,1,1254572269,1254572269,0
GSM,425,1,7610,40732,0,35.251426,32.800336,1679,41,1,1254572269,1254572269,0
GSM,425,1,7610,44712,0,35.254222,32.810636,6914,19,1,1254572259,1254572259,0
GSM,425,1,7610,18375,0,35.233416,32.880609,9986,134,1,1254572239,1254572239,0
GSM,425,1,7570,41513,0,35.251808,32.792358,1202,12,1,1254572269,1254572269,0
GSM,425,1,7570,41512,0,35.251694,32.789383,1000,2,1,1254572259,1254572259,0
GSM,425,1,7610,18203,0,35.237797,32.787216,7554,128,1,1254572759,1254572759,0
GSM,425,1,7610,40123,0,35.228945,32.769805,7589,144,1,1254572749,1254572749,0
GSM,425,1,7610,18202,0,35.233375,32.76216,4076,68,1,1254572719,1254572719,0
GSM,425,1,7610,41363,0,35.245926,32.793613,3128,25,1,1254572329,1254572329,0
GSM,425,1,7610,18217,0,35.247927,32.796053,2871,35,1,1254572339,1254572339,0
GSM,425,1,7610,18191,0,35.227835,32.754364,3503,94,1,1254572719,1254572719,0
GSM,425,1,7610,40121,0,35.230407,32.757925,3332,54,1,1254572569,1254572569,0
GSM,425,1,7610,43121,0,35.2353,32.813416,4812,32,1,1254572369,1254572369,0
GSM,425,1,7610,43122,0,35.23273,32.760719,1876,47,1,1254572579,1254572579,0
GSM,425,1,7610,43123,0,35.221404,32.745419,3831,72,1,1254572739,1254572739,0
GSM,425,1,7610,40122,0,35.225649,32.751446,2685,56,1,1254572429,1254572429,0
GSM,425,1,7610,42377,0,35.224037,32.750363,3279,29,1,1254572639,1254572639,0
GSM,425,1,7520,32267,0,34.906998,32.363663,1000,3,1,1254364891,1254364891,0
GSM,425,1,7520,62783,0,34.907725,32.351626,2335,17,1,1254365071,1254365071,0
GSM,425,1,15000,32271,0,34.906692,32.336807,1460,18,1,1254365111,1254365111,0
GSM,425,1,7520,32263,0,34.902359,32.32699,3212,98,1,1254365153,1254365153,0
GSM,425,1,15000,44062,0,34.90837097168,32.344436645508,1000,1,1,1254365012,1254365012,0
GSM,425,1,15000,32273,0,34.898553,32.33661,2818,20,1,1254575554,1254575554,0
GSM,425,1,15000,32261,0,34.906997680664,32.338943481445,1000,1,1,1254365032,1254365032,0
GSM,425,1,15100,62783,0,34.906997680664,32.338943481445,1000,1,1,1254365032,1254365032,0
GSM,425,1,15000,2101,0,34.901534,32.32505,2103,94,1,1254365143,1254365143,0
GSM,425,1,15100,32267,0,34.905167,32.329102,1000,6,1,1254365111,1254365111,0
GSM,425,1,15000,32272,0,34.900113,32.324586,2196,77,1,1254365153,1254365153,0
GSM,425,1,15000,2102,0,34.901325,32.324066,1447,84,1,1254365173,1254365173,0
GSM,425,1,15000,65333,0,34.917101,32.322366,1658,14,1,1254365111,1254365111,0
GSM,425,1,15000,8283,0,34.903908,32.323837,1483,20,1,1254362575,1254362575,0
GSM,425,1,15000,8286,0,34.914973,32.338698,17542,11,1,1254362605,1254362605,0
GSM,425,1,15100,8283,0,34.915925,32.325898,1106,2,1,1254362595,1254362595,0
GSM,425,1,15100,65322,0,34.886857,32.343751,2137,12,1,1254575565,1254575565,0
GSM,425,1,7610,41643,0,35.254486,32.839325,1712,30,1,1254571828,1254571828,0
GSM,425,1,7610,41641,0,35.252445,32.838626,2253,42,1,1254571828,1254571828,0
GSM,425,1,7610,42012,0,35.266128,32.86247,5135,223,1,1254571819,1254571819,0
GSM,425,1,7610,41642,0,35.256948,32.840553,2427,46,1,1254571888,1254571888,0
GSM,425,1,7610,40792,0,35.233866,32.828318,1586,54,1,1254572029,1254572029,0
GSM,425,1,7610,18941,0,35.235734,32.832549,1279,37,1,1254571939,1254571939,0
GSM,425,1,7610,18942,0,35.230552,32.824019,21047,41,1,1254572009,1254572009,0
GSM,425,1,7610,40793,0,35.227432,32.823257,1000,3,1,1254571929,1254571929,0
GSM,425,1,7610,42062,0,35.224687,32.866058,5188,6,1,1254571969,1254571969,0
GSM,425,1,8600,18942,0,35.229721,32.820282,1000,2,1,1254571969,1254571969,0
GSM,425,1,7570,44712,0,35.253067,32.802429,1000,2,1,1254572179,1254572179,0
GSM,425,1,7520,5575,0,34.91624,32.434616,1000,63,1,1254364421,1254364421,0
GSM,425,1,7520,5574,0,34.916796,32.434851,1000,37,1,1254364381,1254364381,0
GSM,425,1,7520,5594,0,34.916885,32.435074,1000,5,1,1254364281,1254364281,0
GSM,425,1,7520,5571,0,34.916432,32.434716,1000,23,1,1254364381,1254364381,0
GSM,425,1,15000,64682,0,34.877439,32.314998,1040,103,1,1254576006,1254576006,0
GSM,425,1,15000,32282,0,34.883881,32.312794,1099,24,1,1254308494,1254308494,0
GSM,425,1,15000,32217,0,34.877986,32.305126,1367,8,1,1254576096,1254576096,0
GSM,425,1,15100,9012,0,34.87055,32.319583,1675,174,1,1254650558,1254650558,0
GSM,425,1,15100,9011,0,34.870733,32.322528,3964,172,1,1254650558,1254650558,0
GSM,425,1,15100,9014,0,34.870561,32.321245,1206,107,1,1254575756,1254575756,0
GSM,425,1,15100,9017,0,34.869129,32.321228,1000,40,1,1254575686,1254575686,0
GSM,425,1,15000,9018,0,34.869918823242,32.319717407227,1000,2,1,1254366142,1254366142,0
GSM,425,1,15100,64002,0,34.871461,32.322411,2006,130,1,1254650558,1254650558,0
GSM,425,1,15000,64002,0,34.870569,32.319862,1000,19,1,1254366412,1254366412,0
GSM,425,1,15000,32193,0,34.874258,32.317026,1075,100,1,1254576006,1254576006,0
GSM,425,1,15100,64005,0,34.872002,32.326395,3534,29,1,1254650538,1254650538,0
GSM,425,1,15000,64005,0,34.872391,32.322189,1000,5,1,1254575766,1254575766,0
GSM,425,1,15000,8057,0,34.876127,32.322486,1017,123,1,1254575896,1254575896,0
GSM,425,1,35300,42183,0,34.915906,32.536803,2174,39,1,1254574704,1254574704,0
GSM,425,1,35300,42182,0,34.914011,32.522768,3098,28,1,1254574754,1254574754,0
GSM,425,1,35300,44573,0,34.914432,32.525095,2529,29,1,1254574774,1254574774,0
GSM,425,1,35300,9046,0,34.914753,32.513957,3449,34,1,1254574844,1254574844,0
GSM,425,1,35300,9044,0,34.916747,32.541422,3769,50,1,1254574734,1254574734,0
GSM,425,1,35300,9041,0,34.917918,32.544785,5183,63,1,1254574724,1254574724,0
GSM,425,1,35300,9056,0,34.927727,32.573156,5404,104,1,1254574674,1254574674,0
GSM,425,1,35300,42181,0,34.913276,32.517602,1086,21,1,1254574754,1254574754,0
GSM,425,1,35300,9045,0,34.91518,32.512665,3286,24,1,1254574844,1254574844,0
GSM,425,1,35300,9043,0,34.914698,32.503542,1811,28,1,1254574844,1254574844,0
GSM,425,1,35300,43822,0,34.919494,32.526042,10264,50,1,1254574834,1254574834,0
GSM,425,1,35300,43821,0,34.914988,32.503614,1257,11,1,1254574814,1254574814,0
GSM,425,1,35300,40621,0,34.913864,32.505112,1000,3,1,1254574774,1254574774,0
GSM,425,1,35300,43823,0,34.90631,32.479088,2576,20,1,1254574944,1254574944,0
GSM,425,1,35300,41953,0,34.915924,32.496323,1297,10,1,1254574844,1254574844,0
GSM,425,1,35300,49075,0,34.909286,32.486344,2322,12,1,1254574924,1254574924,0
GSM,425,1,7520,49075,0,34.902189,32.467089,3489,16,1,1254575054,1254575054,0
GSM,425,1,7520,9045,0,34.916611,32.48909,1000,3,1,1254574844,1254574844,0
GSM,425,1,35300,42383,0,34.915237426758,32.487258911133,1000,1,1,1254574844,1254574844,0
GSM,425,1,7520,9103,0,34.911991,32.484512,1568,22,1,1254574884,1254574884,0
GSM,425,1,7520,41953,0,34.912491,32.483826,1000,2,1,1254574864,1254574864,0
GSM,425,1,7520,9046,0,34.912491,32.483826,1000,2,1,1254574864,1254574864,0
GSM,425,1,35300,49074,0,34.904251,32.475497,2064,23,1,1254574964,1254574964,0
GSM,425,1,7520,5554,0,34.899004,32.464089,3175,39,1,1254575084,1254575084,0
GSM,425,1,35300,40622,0,34.899993,32.468308,1952,10,1,1254574974,1254574974,0
GSM,425,1,7520,9102,0,34.903564,32.475586,1698,14,1,1254574944,1254574944,0
GSM,425,1,7520,5551,0,34.89873,32.464452,2971,51,1,1254575064,1254575064,0
GSM,425,1,7520,40622,0,34.903976,32.476273,1000,5,1,1254574914,1254574914,0
GSM,425,1,7520,43333,0,34.900645,32.467303,3232,32,1,1254575074,1254575074,0
GSM,425,1,7520,42481,0,34.915237,32.433701,1000,4,1,1254364411,1254364411,0
GSM,425,1,15100,34161,0,34.869544,32.296446,1384,55,1,1254576126,1254576126,0
GSM,425,1,15000,8087,0,34.873695,32.299118,1000,4,1,1254576086,1254576086,0
GSM,425,1,15100,64905,0,34.872041,32.29375,1000,11,1,1254576106,1254576106,0
GSM,425,1,15100,64908,0,34.870743,32.299008,1236,50,1,1254576156,1254576156,0
GSM,425,1,15000,30061,0,34.874922,32.304121,1000,14,1,1254308686,1254308686,0
GSM,425,1,15000,9392,0,34.879367,32.306149,1000,25,1,1254308584,1254308584,0
GSM,425,1,15000,32191,0,34.877051,32.310857,1000,62,1,1254576006,1254576006,0
GSM,425,1,15100,64682,0,34.871635,32.317829,1000,8,1,1254307455,1254307455,0
GSM,425,1,35800,18173,0,35.113494,32.671261,3658,71,1,1254573470,1254573470,0
GSM,425,1,35800,18164,0,35.106926,32.663069,1295,48,1,1254573532,1254573532,0
GSM,425,1,35800,43053,0,35.104373,32.651776,3866,138,1,1254573430,1254573430,0
GSM,425,1,35800,18163,0,35.10339,32.657891,2795,112,1,1254573612,1254573612,0
GSM,425,1,35800,18166,0,35.102017,32.658471,2340,110,1,1254573612,1254573612,0
GSM,425,1,35800,42191,0,35.101866,32.656199,3062,109,1,1254573612,1254573612,0
GSM,425,1,35800,42192,0,35.074136,32.641185,3993,130,1,1254573702,1254573702,0
GSM,425,1,35800,42193,0,35.088016,32.650521,2922,43,1,1254573612,1254573612,0
GSM,425,1,15100,30173,0,34.855499,32.319374,1000,8,1,1254453057,1254453057,0
GSM,425,1,15100,31213,0,34.854813,32.316971,1000,2,1,1254452997,1254452997,0
GSM,425,1,15100,8012,0,34.85633,32.324054,1000,19,1,1254575655,1254575655,0
GSM,425,1,15100,31344,0,34.856186,32.322121,1000,4,1,1254453068,1254453068,0
GSM,425,1,15100,31341,0,34.856644,32.323837,1000,3,1,1254453079,1254453079,0
GSM,425,1,15100,8011,0,34.856014,32.325726,1000,8,1,1254453149,1254453149,0
GSM,425,1,15100,8014,0,34.855728,32.326126,1000,6,1,1254453149,1254453149,0
GSM,425,1,15100,32116,0,34.855156,32.326584,1000,4,1,1254453149,1254453149,0
GSM,425,1,7520,49074,0,34.89416,32.445427,6239,26,1,1254575214,1254575214,0
GSM,425,1,35300,43333,0,34.903734,32.473526,3002,8,1,1254574994,1254574994,0
GSM,425,1,7520,44263,0,34.890792,32.4399,2729,35,1,1254575174,1254575174,0
GSM,425,1,7520,5553,0,34.888428,32.430029,2761,46,1,1254575214,1254575214,0
GSM,425,1,7520,5555,0,34.892488,32.445583,4181,23,1,1254575204,1254575204,0
GSM,425,1,7520,44262,0,34.886449,32.426478,2269,27,1,1254575214,1254575214,0
GSM,425,1,7520,42631,0,34.88267,32.413337,3003,35,1,1254575244,1254575244,0
GSM,425,1,7520,42636,0,34.879422,32.406125,2248,25,1,1254575254,1254575254,0
GSM,425,1,7520,40951,0,34.896468,32.425361,29412,24,1,1254575264,1254575264,0
GSM,425,1,7520,42633,0,34.88365,32.419772,4747,14,1,1254575244,1254575244,0
GSM,425,1,7520,42635,0,34.871002,32.39149,2082,19,1,1254575364,1254575364,0
GSM,425,1,7520,42632,0,34.869179,32.388875,2026,39,1,1254575374,1254575374,0
GSM,425,1,7520,46242,0,34.867309,32.385155,1754,20,1,1254575384,1254575384,0
GSM,425,1,9800,11,0,34.793104,32.072674,1000,46,1,1254648445,1254648445,0
GSM,425,1,9800,41,0,34.793118,32.072697,1000,40,1,1254648425,1254648425,0
GSM,425,1,9800,2992,0,34.793014526367,32.072525024414,1000,39,1,1254648445,1254648445,0
GSM,425,1,9800,14,0,34.793014526367,32.072525024414,1000,31,1,1254648445,1254648445,0
GSM,425,1,9800,2995,0,34.793014526367,32.072525024414,1000,19,1,1254648394,1254648394,0
GSM,425,1,9800,42,0,34.793179,32.0728,1000,25,1,1254648305,1254648305,0
GSM,425,1,9800,15,0,34.793014526367,32.072525024414,1000,23,1,1254648445,1254648445,0
GSM,425,1,9800,45,0,34.793014526367,32.072525024414,1000,14,1,1254648445,1254648445,0
GSM,425,1,9800,44,0,34.793014526367,32.072525024414,1000,15,1,1254648445,1254648445,0
GSM,425,1,9800,12,0,34.793014526367,32.072525024414,1000,16,1,1254648445,1254648445,0
GSM,425,1,15100,32193,0,34.871063,32.320061,1000,12,1,1254650548,1254650548,0
GSM,425,1,7610,18392,0,35.281338,32.889634,4277,17,1,1254571337,1254571337,0
GSM,425,1,7610,40441,0,35.276256,32.875822,5520,105,1,1254571387,1254571387,0
GSM,425,1,7610,18396,0,35.272825,32.894811,4091,13,1,1254559416,1254559416,0
GSM,425,1,7610,42013,0,35.272909,32.871803,3239,187,1,1254571687,1254571687,0
GSM,425,1,7610,42011,0,35.289255,32.87597,11218,80,1,1254571307,1254571307,0
GSM,425,1,7610,41742,0,35.269394,32.871448,6279,260,1,1262001794,1262001794,0
GSM,425,1,7610,40433,0,35.270339,32.871234,11527,206,1,1254571687,1254571687,0
GSM,425,1,7610,40434,0,35.282519,32.874819,4472,85,1,1254559446,1254559446,0
GSM,425,1,7610,42016,0,35.275341,32.87324,6293,241,1,1254571517,1254571517,0
GSM,425,1,7610,46362,0,35.28062,32.873338,5962,127,1,1254571407,1254571407,0
GSM,425,1,7610,41741,0,35.27092,32.882544,4106,80,1,1254571437,1254571437,0
GSM,425,1,7610,41743,0,35.269668,32.873352,5527,90,1,1343752762,1368943572,0
GSM,425,1,7610,18421,0,35.241189,32.888252,5746,132,1,1254567209,1254567209,0
GSM,425,1,7610,18371,0,35.222163,32.891358,6014,79,1,1254559816,1254559816,0
